id,lat,long,id_2,lat_2,long_2,id_total
"24","47.8502065900","-121.9210130000","35","47.0772485300","-123.9686490000","2435"
"24","47.8502065900","-121.9210130000","34","47.3850263800","-124.0754580000","2434"
"24","47.8502065900","-121.9210130000","32","47.9401508000","-123.7297350000","2432"
"24","47.8502065900","-121.9210130000","31","47.8263151600","-122.9132100000","2431"
"24","47.8502065900","-121.9210130000","30","46.8453611100","-122.7796990000","2430"
"24","47.8502065900","-121.9210130000","29","47.1531389600","-122.2906270000","2429"
"24","47.8502065900","-121.9210130000","28","47.4552952900","-122.1866290000","2428"
"24","47.8502065900","-121.9210130000","27","47.6295622000","-122.2540880000","2427"
"24","47.8502065900","-121.9210130000","26","47.1728142600","-121.6132350000","2426"
"24","47.8502065900","-121.9210130000","25","47.5874008500","-121.4825350000","2425"
"24","47.8502065900","-121.9210130000","24","47.8502065900","-121.9210130000","2424"
"24","47.8502065900","-121.9210130000","23","48.6554883500","-122.5674870000","2423"
"24","47.8502065900","-121.9210130000","22","48.3139814300","-122.0222000000","2422"
"24","47.8502065900","-121.9210130000","21","48.5079236300","-122.3594910000","2421"
"24","47.8502065900","-121.9210130000","20","48.7974315600","-121.9870660000","2420"
"24","47.8502065900","-121.9210130000","19","48.9196994700","-122.6644580000","2419"
"24","47.8502065900","-121.9210130000","18","49.1979643700","-122.1332250000","2418"
"24","47.8502065900","-121.9210130000","14","46.9711424700","-119.8572150000","2414"
"24","47.8502065900","-121.9210130000","11","48.0701482900","-119.0224200000","2411"
"24","47.8502065900","-121.9210130000","10","48.1263634200","-116.1751240000","2410"
"24","47.8502065900","-121.9210130000","9","46.1799145000","-112.9652400000","249"
"25","47.5874008500","-121.4825350000","100","49.7935887700","-124.9183430000","25100"
"25","47.5874008500","-121.4825350000","98","50.1222464700","-125.0564740000","2598"
"25","47.5874008500","-121.4825350000","97","50.4604304800","-124.1467120000","2597"
"25","47.5874008500","-121.4825350000","96","50.9129302100","-122.3986340000","2596"
"25","47.5874008500","-121.4825350000","95","50.7462197800","-121.4269500000","2595"
"25","47.5874008500","-121.4825350000","94","48.6571158800","-123.5175320000","2594"
"25","47.5874008500","-121.4825350000","93","49.4382733100","-124.2224790000","2593"
"25","47.5874008500","-121.4825350000","92","49.8764835700","-123.4365590000","2592"
"25","47.5874008500","-121.4825350000","89","49.6359785200","-117.9795440000","2589"
"25","47.5874008500","-121.4825350000","88","48.9870156000","-119.3551630000","2588"
"25","47.5874008500","-121.4825350000","86","48.7950688200","-124.0395790000","2586"
"25","47.5874008500","-121.4825350000","85","48.4248857400","-117.7738870000","2585"
"25","47.5874008500","-121.4825350000","84","47.7622123300","-117.8607200000","2584"
"25","47.5874008500","-121.4825350000","83","47.3828889300","-116.5125230000","2583"
"25","47.5874008500","-121.4825350000","81","47.3143365100","-120.6896500000","2581"
"25","47.5874008500","-121.4825350000","57","44.7756118200","-123.8522020000","2557"
"25","47.5874008500","-121.4825350000","56","45.1914965100","-123.7448030000","2556"
"25","47.5874008500","-121.4825350000","41","46.2396430700","-122.0994960000","2541"
"25","47.5874008500","-121.4825350000","40","47.2936767900","-123.1816370000","2540"
"25","47.5874008500","-121.4825350000","39","47.0224387800","-123.5006580000","2539"
"25","47.5874008500","-121.4825350000","38","46.7104448000","-123.8730830000","2538"
"25","47.5874008500","-121.4825350000","35","47.0772485300","-123.9686490000","2535"
"25","47.5874008500","-121.4825350000","34","47.3850263800","-124.0754580000","2534"
"25","47.5874008500","-121.4825350000","32","47.9401508000","-123.7297350000","2532"
"25","47.5874008500","-121.4825350000","31","47.8263151600","-122.9132100000","2531"
"25","47.5874008500","-121.4825350000","30","46.8453611100","-122.7796990000","2530"
"25","47.5874008500","-121.4825350000","29","47.1531389600","-122.2906270000","2529"
"25","47.5874008500","-121.4825350000","28","47.4552952900","-122.1866290000","2528"
"25","47.5874008500","-121.4825350000","27","47.6295622000","-122.2540880000","2527"
"25","47.5874008500","-121.4825350000","26","47.1728142600","-121.6132350000","2526"
"25","47.5874008500","-121.4825350000","25","47.5874008500","-121.4825350000","2525"
"25","47.5874008500","-121.4825350000","24","47.8502065900","-121.9210130000","2524"
"25","47.5874008500","-121.4825350000","23","48.6554883500","-122.5674870000","2523"
"25","47.5874008500","-121.4825350000","22","48.3139814300","-122.0222000000","2522"
"25","47.5874008500","-121.4825350000","21","48.5079236300","-122.3594910000","2521"
"25","47.5874008500","-121.4825350000","20","48.7974315600","-121.9870660000","2520"
"25","47.5874008500","-121.4825350000","19","48.9196994700","-122.6644580000","2519"
"25","47.5874008500","-121.4825350000","18","49.1979643700","-122.1332250000","2518"
"25","47.5874008500","-121.4825350000","14","46.9711424700","-119.8572150000","2514"
"25","47.5874008500","-121.4825350000","11","48.0701482900","-119.0224200000","2511"
"25","47.5874008500","-121.4825350000","10","48.1263634200","-116.1751240000","2510"
"25","47.5874008500","-121.4825350000","9","46.1799145000","-112.9652400000","259"
"26","47.1728142600","-121.6132350000","100","49.7935887700","-124.9183430000","26100"
"26","47.1728142600","-121.6132350000","98","50.1222464700","-125.0564740000","2698"
"26","47.1728142600","-121.6132350000","97","50.4604304800","-124.1467120000","2697"
"26","47.1728142600","-121.6132350000","96","50.9129302100","-122.3986340000","2696"
"26","47.1728142600","-121.6132350000","95","50.7462197800","-121.4269500000","2695"
"26","47.1728142600","-121.6132350000","94","48.6571158800","-123.5175320000","2694"
"26","47.1728142600","-121.6132350000","93","49.4382733100","-124.2224790000","2693"
"26","47.1728142600","-121.6132350000","92","49.8764835700","-123.4365590000","2692"
"26","47.1728142600","-121.6132350000","89","49.6359785200","-117.9795440000","2689"
"26","47.1728142600","-121.6132350000","88","48.9870156000","-119.3551630000","2688"
"26","47.1728142600","-121.6132350000","86","48.7950688200","-124.0395790000","2686"
"26","47.1728142600","-121.6132350000","85","48.4248857400","-117.7738870000","2685"
"26","47.1728142600","-121.6132350000","84","47.7622123300","-117.8607200000","2684"
"26","47.1728142600","-121.6132350000","83","47.3828889300","-116.5125230000","2683"
"26","47.1728142600","-121.6132350000","81","47.3143365100","-120.6896500000","2681"
"26","47.1728142600","-121.6132350000","57","44.7756118200","-123.8522020000","2657"
"26","47.1728142600","-121.6132350000","56","45.1914965100","-123.7448030000","2656"
"26","47.1728142600","-121.6132350000","41","46.2396430700","-122.0994960000","2641"
"26","47.1728142600","-121.6132350000","40","47.2936767900","-123.1816370000","2640"
"26","47.1728142600","-121.6132350000","39","47.0224387800","-123.5006580000","2639"
"26","47.1728142600","-121.6132350000","38","46.7104448000","-123.8730830000","2638"
"26","47.1728142600","-121.6132350000","35","47.0772485300","-123.9686490000","2635"
"26","47.1728142600","-121.6132350000","34","47.3850263800","-124.0754580000","2634"
"26","47.1728142600","-121.6132350000","32","47.9401508000","-123.7297350000","2632"
"26","47.1728142600","-121.6132350000","31","47.8263151600","-122.9132100000","2631"
"26","47.1728142600","-121.6132350000","30","46.8453611100","-122.7796990000","2630"
"26","47.1728142600","-121.6132350000","29","47.1531389600","-122.2906270000","2629"
"26","47.1728142600","-121.6132350000","28","47.4552952900","-122.1866290000","2628"
"26","47.1728142600","-121.6132350000","27","47.6295622000","-122.2540880000","2627"
"26","47.1728142600","-121.6132350000","26","47.1728142600","-121.6132350000","2626"
"26","47.1728142600","-121.6132350000","25","47.5874008500","-121.4825350000","2625"
"26","47.1728142600","-121.6132350000","24","47.8502065900","-121.9210130000","2624"
"26","47.1728142600","-121.6132350000","23","48.6554883500","-122.5674870000","2623"
"26","47.1728142600","-121.6132350000","22","48.3139814300","-122.0222000000","2622"
"26","47.1728142600","-121.6132350000","21","48.5079236300","-122.3594910000","2621"
"26","47.1728142600","-121.6132350000","20","48.7974315600","-121.9870660000","2620"
"26","47.1728142600","-121.6132350000","19","48.9196994700","-122.6644580000","2619"
"26","47.1728142600","-121.6132350000","18","49.1979643700","-122.1332250000","2618"
"26","47.1728142600","-121.6132350000","14","46.9711424700","-119.8572150000","2614"
"26","47.1728142600","-121.6132350000","11","48.0701482900","-119.0224200000","2611"
"26","47.1728142600","-121.6132350000","10","48.1263634200","-116.1751240000","2610"
"26","47.1728142600","-121.6132350000","9","46.1799145000","-112.9652400000","269"
"27","47.6295622000","-122.2540880000","100","49.7935887700","-124.9183430000","27100"
"27","47.6295622000","-122.2540880000","98","50.1222464700","-125.0564740000","2798"
"27","47.6295622000","-122.2540880000","97","50.4604304800","-124.1467120000","2797"
"27","47.6295622000","-122.2540880000","96","50.9129302100","-122.3986340000","2796"
"27","47.6295622000","-122.2540880000","95","50.7462197800","-121.4269500000","2795"
"27","47.6295622000","-122.2540880000","94","48.6571158800","-123.5175320000","2794"
"27","47.6295622000","-122.2540880000","93","49.4382733100","-124.2224790000","2793"
"27","47.6295622000","-122.2540880000","92","49.8764835700","-123.4365590000","2792"
"27","47.6295622000","-122.2540880000","89","49.6359785200","-117.9795440000","2789"
"27","47.6295622000","-122.2540880000","88","48.9870156000","-119.3551630000","2788"
"27","47.6295622000","-122.2540880000","86","48.7950688200","-124.0395790000","2786"
"27","47.6295622000","-122.2540880000","85","48.4248857400","-117.7738870000","2785"
"27","47.6295622000","-122.2540880000","84","47.7622123300","-117.8607200000","2784"
"27","47.6295622000","-122.2540880000","83","47.3828889300","-116.5125230000","2783"
"27","47.6295622000","-122.2540880000","81","47.3143365100","-120.6896500000","2781"
"27","47.6295622000","-122.2540880000","57","44.7756118200","-123.8522020000","2757"
"27","47.6295622000","-122.2540880000","56","45.1914965100","-123.7448030000","2756"
"27","47.6295622000","-122.2540880000","41","46.2396430700","-122.0994960000","2741"
"27","47.6295622000","-122.2540880000","40","47.2936767900","-123.1816370000","2740"
"27","47.6295622000","-122.2540880000","39","47.0224387800","-123.5006580000","2739"
"27","47.6295622000","-122.2540880000","38","46.7104448000","-123.8730830000","2738"
"27","47.6295622000","-122.2540880000","35","47.0772485300","-123.9686490000","2735"
"27","47.6295622000","-122.2540880000","34","47.3850263800","-124.0754580000","2734"
"27","47.6295622000","-122.2540880000","32","47.9401508000","-123.7297350000","2732"
"27","47.6295622000","-122.2540880000","31","47.8263151600","-122.9132100000","2731"
"27","47.6295622000","-122.2540880000","30","46.8453611100","-122.7796990000","2730"
"27","47.6295622000","-122.2540880000","29","47.1531389600","-122.2906270000","2729"
"27","47.6295622000","-122.2540880000","28","47.4552952900","-122.1866290000","2728"
"27","47.6295622000","-122.2540880000","27","47.6295622000","-122.2540880000","2727"
"27","47.6295622000","-122.2540880000","26","47.1728142600","-121.6132350000","2726"
"27","47.6295622000","-122.2540880000","25","47.5874008500","-121.4825350000","2725"
"27","47.6295622000","-122.2540880000","24","47.8502065900","-121.9210130000","2724"
"27","47.6295622000","-122.2540880000","23","48.6554883500","-122.5674870000","2723"
"27","47.6295622000","-122.2540880000","22","48.3139814300","-122.0222000000","2722"
"27","47.6295622000","-122.2540880000","21","48.5079236300","-122.3594910000","2721"
"27","47.6295622000","-122.2540880000","20","48.7974315600","-121.9870660000","2720"
"27","47.6295622000","-122.2540880000","19","48.9196994700","-122.6644580000","2719"
"27","47.6295622000","-122.2540880000","18","49.1979643700","-122.1332250000","2718"
"27","47.6295622000","-122.2540880000","14","46.9711424700","-119.8572150000","2714"
"27","47.6295622000","-122.2540880000","11","48.0701482900","-119.0224200000","2711"
"27","47.6295622000","-122.2540880000","10","48.1263634200","-116.1751240000","2710"
"27","47.6295622000","-122.2540880000","9","46.1799145000","-112.9652400000","279"
"28","47.4552952900","-122.1866290000","100","49.7935887700","-124.9183430000","28100"
"28","47.4552952900","-122.1866290000","98","50.1222464700","-125.0564740000","2898"
"28","47.4552952900","-122.1866290000","97","50.4604304800","-124.1467120000","2897"
"28","47.4552952900","-122.1866290000","96","50.9129302100","-122.3986340000","2896"
"28","47.4552952900","-122.1866290000","95","50.7462197800","-121.4269500000","2895"
"28","47.4552952900","-122.1866290000","94","48.6571158800","-123.5175320000","2894"
"28","47.4552952900","-122.1866290000","93","49.4382733100","-124.2224790000","2893"
"28","47.4552952900","-122.1866290000","92","49.8764835700","-123.4365590000","2892"
"28","47.4552952900","-122.1866290000","89","49.6359785200","-117.9795440000","2889"
"28","47.4552952900","-122.1866290000","88","48.9870156000","-119.3551630000","2888"
"28","47.4552952900","-122.1866290000","86","48.7950688200","-124.0395790000","2886"
"28","47.4552952900","-122.1866290000","85","48.4248857400","-117.7738870000","2885"
"28","47.4552952900","-122.1866290000","84","47.7622123300","-117.8607200000","2884"
"28","47.4552952900","-122.1866290000","83","47.3828889300","-116.5125230000","2883"
"28","47.4552952900","-122.1866290000","81","47.3143365100","-120.6896500000","2881"
"28","47.4552952900","-122.1866290000","57","44.7756118200","-123.8522020000","2857"
"28","47.4552952900","-122.1866290000","56","45.1914965100","-123.7448030000","2856"
"28","47.4552952900","-122.1866290000","41","46.2396430700","-122.0994960000","2841"
"28","47.4552952900","-122.1866290000","40","47.2936767900","-123.1816370000","2840"
"28","47.4552952900","-122.1866290000","39","47.0224387800","-123.5006580000","2839"
"28","47.4552952900","-122.1866290000","38","46.7104448000","-123.8730830000","2838"
"28","47.4552952900","-122.1866290000","35","47.0772485300","-123.9686490000","2835"
"28","47.4552952900","-122.1866290000","34","47.3850263800","-124.0754580000","2834"
"28","47.4552952900","-122.1866290000","32","47.9401508000","-123.7297350000","2832"
"28","47.4552952900","-122.1866290000","31","47.8263151600","-122.9132100000","2831"
"28","47.4552952900","-122.1866290000","30","46.8453611100","-122.7796990000","2830"
"28","47.4552952900","-122.1866290000","29","47.1531389600","-122.2906270000","2829"
"28","47.4552952900","-122.1866290000","28","47.4552952900","-122.1866290000","2828"
"28","47.4552952900","-122.1866290000","27","47.6295622000","-122.2540880000","2827"
"28","47.4552952900","-122.1866290000","26","47.1728142600","-121.6132350000","2826"
"28","47.4552952900","-122.1866290000","25","47.5874008500","-121.4825350000","2825"
"28","47.4552952900","-122.1866290000","24","47.8502065900","-121.9210130000","2824"
"28","47.4552952900","-122.1866290000","23","48.6554883500","-122.5674870000","2823"
"28","47.4552952900","-122.1866290000","22","48.3139814300","-122.0222000000","2822"
"28","47.4552952900","-122.1866290000","21","48.5079236300","-122.3594910000","2821"
"28","47.4552952900","-122.1866290000","20","48.7974315600","-121.9870660000","2820"
"28","47.4552952900","-122.1866290000","19","48.9196994700","-122.6644580000","2819"
"28","47.4552952900","-122.1866290000","18","49.1979643700","-122.1332250000","2818"
"28","47.4552952900","-122.1866290000","14","46.9711424700","-119.8572150000","2814"
"28","47.4552952900","-122.1866290000","11","48.0701482900","-119.0224200000","2811"
"28","47.4552952900","-122.1866290000","10","48.1263634200","-116.1751240000","2810"
"28","47.4552952900","-122.1866290000","9","46.1799145000","-112.9652400000","289"
"29","47.1531389600","-122.2906270000","100","49.7935887700","-124.9183430000","29100"
"29","47.1531389600","-122.2906270000","98","50.1222464700","-125.0564740000","2998"
"29","47.1531389600","-122.2906270000","97","50.4604304800","-124.1467120000","2997"
"29","47.1531389600","-122.2906270000","96","50.9129302100","-122.3986340000","2996"
"29","47.1531389600","-122.2906270000","95","50.7462197800","-121.4269500000","2995"
"29","47.1531389600","-122.2906270000","94","48.6571158800","-123.5175320000","2994"
"29","47.1531389600","-122.2906270000","93","49.4382733100","-124.2224790000","2993"
"29","47.1531389600","-122.2906270000","92","49.8764835700","-123.4365590000","2992"
"29","47.1531389600","-122.2906270000","89","49.6359785200","-117.9795440000","2989"
"29","47.1531389600","-122.2906270000","88","48.9870156000","-119.3551630000","2988"
"29","47.1531389600","-122.2906270000","86","48.7950688200","-124.0395790000","2986"
"29","47.1531389600","-122.2906270000","85","48.4248857400","-117.7738870000","2985"
"29","47.1531389600","-122.2906270000","84","47.7622123300","-117.8607200000","2984"
"29","47.1531389600","-122.2906270000","83","47.3828889300","-116.5125230000","2983"
"29","47.1531389600","-122.2906270000","81","47.3143365100","-120.6896500000","2981"
"29","47.1531389600","-122.2906270000","57","44.7756118200","-123.8522020000","2957"
"29","47.1531389600","-122.2906270000","56","45.1914965100","-123.7448030000","2956"
"29","47.1531389600","-122.2906270000","41","46.2396430700","-122.0994960000","2941"
"29","47.1531389600","-122.2906270000","40","47.2936767900","-123.1816370000","2940"
"29","47.1531389600","-122.2906270000","39","47.0224387800","-123.5006580000","2939"
"29","47.1531389600","-122.2906270000","38","46.7104448000","-123.8730830000","2938"
"29","47.1531389600","-122.2906270000","35","47.0772485300","-123.9686490000","2935"
"29","47.1531389600","-122.2906270000","34","47.3850263800","-124.0754580000","2934"
"29","47.1531389600","-122.2906270000","32","47.9401508000","-123.7297350000","2932"
"29","47.1531389600","-122.2906270000","31","47.8263151600","-122.9132100000","2931"
"29","47.1531389600","-122.2906270000","30","46.8453611100","-122.7796990000","2930"
"29","47.1531389600","-122.2906270000","29","47.1531389600","-122.2906270000","2929"
"29","47.1531389600","-122.2906270000","28","47.4552952900","-122.1866290000","2928"
"29","47.1531389600","-122.2906270000","27","47.6295622000","-122.2540880000","2927"
"29","47.1531389600","-122.2906270000","26","47.1728142600","-121.6132350000","2926"
"29","47.1531389600","-122.2906270000","25","47.5874008500","-121.4825350000","2925"
"29","47.1531389600","-122.2906270000","24","47.8502065900","-121.9210130000","2924"
"29","47.1531389600","-122.2906270000","23","48.6554883500","-122.5674870000","2923"
"29","47.1531389600","-122.2906270000","22","48.3139814300","-122.0222000000","2922"
"29","47.1531389600","-122.2906270000","21","48.5079236300","-122.3594910000","2921"
"29","47.1531389600","-122.2906270000","20","48.7974315600","-121.9870660000","2920"
"29","47.1531389600","-122.2906270000","19","48.9196994700","-122.6644580000","2919"
"29","47.1531389600","-122.2906270000","18","49.1979643700","-122.1332250000","2918"
"29","47.1531389600","-122.2906270000","14","46.9711424700","-119.8572150000","2914"
"29","47.1531389600","-122.2906270000","11","48.0701482900","-119.0224200000","2911"
"29","47.1531389600","-122.2906270000","10","48.1263634200","-116.1751240000","2910"
"29","47.1531389600","-122.2906270000","9","46.1799145000","-112.9652400000","299"
"30","46.8453611100","-122.7796990000","100","49.7935887700","-124.9183430000","30100"
"30","46.8453611100","-122.7796990000","98","50.1222464700","-125.0564740000","3098"
"30","46.8453611100","-122.7796990000","97","50.4604304800","-124.1467120000","3097"
"30","46.8453611100","-122.7796990000","96","50.9129302100","-122.3986340000","3096"
"30","46.8453611100","-122.7796990000","95","50.7462197800","-121.4269500000","3095"
"30","46.8453611100","-122.7796990000","94","48.6571158800","-123.5175320000","3094"
"30","46.8453611100","-122.7796990000","93","49.4382733100","-124.2224790000","3093"
"30","46.8453611100","-122.7796990000","92","49.8764835700","-123.4365590000","3092"
"30","46.8453611100","-122.7796990000","89","49.6359785200","-117.9795440000","3089"
"30","46.8453611100","-122.7796990000","88","48.9870156000","-119.3551630000","3088"
"30","46.8453611100","-122.7796990000","86","48.7950688200","-124.0395790000","3086"
"30","46.8453611100","-122.7796990000","85","48.4248857400","-117.7738870000","3085"
"30","46.8453611100","-122.7796990000","84","47.7622123300","-117.8607200000","3084"
"30","46.8453611100","-122.7796990000","83","47.3828889300","-116.5125230000","3083"
"30","46.8453611100","-122.7796990000","81","47.3143365100","-120.6896500000","3081"
"30","46.8453611100","-122.7796990000","57","44.7756118200","-123.8522020000","3057"
"30","46.8453611100","-122.7796990000","56","45.1914965100","-123.7448030000","3056"
"30","46.8453611100","-122.7796990000","41","46.2396430700","-122.0994960000","3041"
"30","46.8453611100","-122.7796990000","40","47.2936767900","-123.1816370000","3040"
"30","46.8453611100","-122.7796990000","39","47.0224387800","-123.5006580000","3039"
"30","46.8453611100","-122.7796990000","38","46.7104448000","-123.8730830000","3038"
"30","46.8453611100","-122.7796990000","35","47.0772485300","-123.9686490000","3035"
"30","46.8453611100","-122.7796990000","34","47.3850263800","-124.0754580000","3034"
"30","46.8453611100","-122.7796990000","32","47.9401508000","-123.7297350000","3032"
"30","46.8453611100","-122.7796990000","31","47.8263151600","-122.9132100000","3031"
"30","46.8453611100","-122.7796990000","30","46.8453611100","-122.7796990000","3030"
"30","46.8453611100","-122.7796990000","29","47.1531389600","-122.2906270000","3029"
"30","46.8453611100","-122.7796990000","28","47.4552952900","-122.1866290000","3028"
"30","46.8453611100","-122.7796990000","27","47.6295622000","-122.2540880000","3027"
"30","46.8453611100","-122.7796990000","26","47.1728142600","-121.6132350000","3026"
"30","46.8453611100","-122.7796990000","25","47.5874008500","-121.4825350000","3025"
"30","46.8453611100","-122.7796990000","24","47.8502065900","-121.9210130000","3024"
"30","46.8453611100","-122.7796990000","23","48.6554883500","-122.5674870000","3023"
"30","46.8453611100","-122.7796990000","22","48.3139814300","-122.0222000000","3022"
"30","46.8453611100","-122.7796990000","21","48.5079236300","-122.3594910000","3021"
"30","46.8453611100","-122.7796990000","20","48.7974315600","-121.9870660000","3020"
"30","46.8453611100","-122.7796990000","19","48.9196994700","-122.6644580000","3019"
"30","46.8453611100","-122.7796990000","18","49.1979643700","-122.1332250000","3018"
"30","46.8453611100","-122.7796990000","14","46.9711424700","-119.8572150000","3014"
"30","46.8453611100","-122.7796990000","11","48.0701482900","-119.0224200000","3011"
"30","46.8453611100","-122.7796990000","10","48.1263634200","-116.1751240000","3010"
"30","46.8453611100","-122.7796990000","9","46.1799145000","-112.9652400000","309"
"31","47.8263151600","-122.9132100000","100","49.7935887700","-124.9183430000","31100"
"31","47.8263151600","-122.9132100000","98","50.1222464700","-125.0564740000","3198"
"31","47.8263151600","-122.9132100000","97","50.4604304800","-124.1467120000","3197"
"31","47.8263151600","-122.9132100000","96","50.9129302100","-122.3986340000","3196"
"31","47.8263151600","-122.9132100000","95","50.7462197800","-121.4269500000","3195"
"31","47.8263151600","-122.9132100000","94","48.6571158800","-123.5175320000","3194"
"31","47.8263151600","-122.9132100000","93","49.4382733100","-124.2224790000","3193"
"31","47.8263151600","-122.9132100000","92","49.8764835700","-123.4365590000","3192"
"31","47.8263151600","-122.9132100000","89","49.6359785200","-117.9795440000","3189"
"31","47.8263151600","-122.9132100000","88","48.9870156000","-119.3551630000","3188"
"31","47.8263151600","-122.9132100000","86","48.7950688200","-124.0395790000","3186"
"31","47.8263151600","-122.9132100000","85","48.4248857400","-117.7738870000","3185"
"31","47.8263151600","-122.9132100000","84","47.7622123300","-117.8607200000","3184"
"31","47.8263151600","-122.9132100000","83","47.3828889300","-116.5125230000","3183"
"31","47.8263151600","-122.9132100000","81","47.3143365100","-120.6896500000","3181"
"31","47.8263151600","-122.9132100000","57","44.7756118200","-123.8522020000","3157"
"31","47.8263151600","-122.9132100000","56","45.1914965100","-123.7448030000","3156"
"31","47.8263151600","-122.9132100000","41","46.2396430700","-122.0994960000","3141"
"31","47.8263151600","-122.9132100000","40","47.2936767900","-123.1816370000","3140"
"31","47.8263151600","-122.9132100000","39","47.0224387800","-123.5006580000","3139"
"31","47.8263151600","-122.9132100000","38","46.7104448000","-123.8730830000","3138"
"31","47.8263151600","-122.9132100000","35","47.0772485300","-123.9686490000","3135"
"31","47.8263151600","-122.9132100000","34","47.3850263800","-124.0754580000","3134"
"31","47.8263151600","-122.9132100000","32","47.9401508000","-123.7297350000","3132"
"31","47.8263151600","-122.9132100000","31","47.8263151600","-122.9132100000","3131"
"31","47.8263151600","-122.9132100000","30","46.8453611100","-122.7796990000","3130"
"31","47.8263151600","-122.9132100000","29","47.1531389600","-122.2906270000","3129"
"31","47.8263151600","-122.9132100000","28","47.4552952900","-122.1866290000","3128"
"31","47.8263151600","-122.9132100000","27","47.6295622000","-122.2540880000","3127"
"31","47.8263151600","-122.9132100000","26","47.1728142600","-121.6132350000","3126"
"31","47.8263151600","-122.9132100000","25","47.5874008500","-121.4825350000","3125"
"31","47.8263151600","-122.9132100000","24","47.8502065900","-121.9210130000","3124"
"31","47.8263151600","-122.9132100000","23","48.6554883500","-122.5674870000","3123"
"31","47.8263151600","-122.9132100000","22","48.3139814300","-122.0222000000","3122"
"31","47.8263151600","-122.9132100000","21","48.5079236300","-122.3594910000","3121"
"31","47.8263151600","-122.9132100000","20","48.7974315600","-121.9870660000","3120"
"31","47.8263151600","-122.9132100000","19","48.9196994700","-122.6644580000","3119"
"31","47.8263151600","-122.9132100000","18","49.1979643700","-122.1332250000","3118"
"31","47.8263151600","-122.9132100000","14","46.9711424700","-119.8572150000","3114"
"31","47.8263151600","-122.9132100000","11","48.0701482900","-119.0224200000","3111"
"31","47.8263151600","-122.9132100000","10","48.1263634200","-116.1751240000","3110"
"31","47.8263151600","-122.9132100000","9","46.1799145000","-112.9652400000","319"
"32","47.9401508000","-123.7297350000","100","49.7935887700","-124.9183430000","32100"
"32","47.9401508000","-123.7297350000","98","50.1222464700","-125.0564740000","3298"
"32","47.9401508000","-123.7297350000","97","50.4604304800","-124.1467120000","3297"
"32","47.9401508000","-123.7297350000","96","50.9129302100","-122.3986340000","3296"
"32","47.9401508000","-123.7297350000","95","50.7462197800","-121.4269500000","3295"
"32","47.9401508000","-123.7297350000","94","48.6571158800","-123.5175320000","3294"
"32","47.9401508000","-123.7297350000","93","49.4382733100","-124.2224790000","3293"
"32","47.9401508000","-123.7297350000","92","49.8764835700","-123.4365590000","3292"
"32","47.9401508000","-123.7297350000","89","49.6359785200","-117.9795440000","3289"
"32","47.9401508000","-123.7297350000","88","48.9870156000","-119.3551630000","3288"
"32","47.9401508000","-123.7297350000","86","48.7950688200","-124.0395790000","3286"
"32","47.9401508000","-123.7297350000","85","48.4248857400","-117.7738870000","3285"
"32","47.9401508000","-123.7297350000","84","47.7622123300","-117.8607200000","3284"
"32","47.9401508000","-123.7297350000","83","47.3828889300","-116.5125230000","3283"
"32","47.9401508000","-123.7297350000","81","47.3143365100","-120.6896500000","3281"
"32","47.9401508000","-123.7297350000","57","44.7756118200","-123.8522020000","3257"
"32","47.9401508000","-123.7297350000","56","45.1914965100","-123.7448030000","3256"
"32","47.9401508000","-123.7297350000","41","46.2396430700","-122.0994960000","3241"
"32","47.9401508000","-123.7297350000","40","47.2936767900","-123.1816370000","3240"
"32","47.9401508000","-123.7297350000","39","47.0224387800","-123.5006580000","3239"
"32","47.9401508000","-123.7297350000","38","46.7104448000","-123.8730830000","3238"
"32","47.9401508000","-123.7297350000","35","47.0772485300","-123.9686490000","3235"
"32","47.9401508000","-123.7297350000","34","47.3850263800","-124.0754580000","3234"
"32","47.9401508000","-123.7297350000","32","47.9401508000","-123.7297350000","3232"
"32","47.9401508000","-123.7297350000","31","47.8263151600","-122.9132100000","3231"
"32","47.9401508000","-123.7297350000","30","46.8453611100","-122.7796990000","3230"
"32","47.9401508000","-123.7297350000","29","47.1531389600","-122.2906270000","3229"
"32","47.9401508000","-123.7297350000","28","47.4552952900","-122.1866290000","3228"
"32","47.9401508000","-123.7297350000","27","47.6295622000","-122.2540880000","3227"
"32","47.9401508000","-123.7297350000","26","47.1728142600","-121.6132350000","3226"
"32","47.9401508000","-123.7297350000","25","47.5874008500","-121.4825350000","3225"
"32","47.9401508000","-123.7297350000","24","47.8502065900","-121.9210130000","3224"
"32","47.9401508000","-123.7297350000","23","48.6554883500","-122.5674870000","3223"
"32","47.9401508000","-123.7297350000","22","48.3139814300","-122.0222000000","3222"
"32","47.9401508000","-123.7297350000","21","48.5079236300","-122.3594910000","3221"
"32","47.9401508000","-123.7297350000","20","48.7974315600","-121.9870660000","3220"
"32","47.9401508000","-123.7297350000","19","48.9196994700","-122.6644580000","3219"
"32","47.9401508000","-123.7297350000","18","49.1979643700","-122.1332250000","3218"
"32","47.9401508000","-123.7297350000","14","46.9711424700","-119.8572150000","3214"
"32","47.9401508000","-123.7297350000","11","48.0701482900","-119.0224200000","3211"
"32","47.9401508000","-123.7297350000","10","48.1263634200","-116.1751240000","3210"
"32","47.9401508000","-123.7297350000","9","46.1799145000","-112.9652400000","329"
"33","47.6970203600","-124.3340470000","33","47.6970203600","-124.3340470000","3333"
